n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
11.0,214.0,644549759978,999999992248,751937978667,2.0,1.0,0.0,1.0,465420560748,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159890040751,236772186919,200471626213,204558249136,562834784795,423076923077,576923076923,280373831776,140186915888,666666666667,333333333333,258333333333,0.1,0.5,-0.4,-0.4,-0.4,0.85,-0.4,0.35,0.4,4900
9.0,944.0,433011789461,999999998355,565789472754,21.0,21.0,20.0,0.0,470656779661,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,315115789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250008991627,479685210143,250010288183,250005992852,445312262591,520903679654,279677056277,826271186441,180084745763,821052631579,178947368421,413517593518,0.05,1.0,-204901960784,-0.5,-0.05,642857142857,214285714286,142857142857,214285714286,382
9.0,1030.0,422244094073,999999998462,563076922211,21.0,21.0,20.0,0.0,470097087379,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,430409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222229151976,416333775311,222229603894,222227254858,516997623616,505898268398,266416746833,766990291262,174757281553,814432989691,185567010309,42623760206,0.1,1.0,-231547619048,-0.7,-0.05,0.0,0.0,0.5,0.0,400
11.0,454.0,566079293907,99999999639,754512632655,5.0,3.0,1.0,0.0,488546255507,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20033703173,339893457272,333381149731,393096941747,333344542786,467353219697,125507305195,440528634361,132158590308,769230769231,230769230769,362954545455,0.1,1.0,-215476190476,-0.5,-0.1,427272727273,168181818182,727272727273,168181818182,4600
9.0,1115.0,424131626669,999999998582,564539006291,21.0,21.0,20.0,0.0,463139013453,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,558244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250008604528,327017059795,250008047927,250005023906,597980772568,506520305092,279769394627,717488789238,134529147982,842105263158,157894736842,417055465368,0.1,1.0,-212354497354,-0.5,-0.05,333333333333,0.25,166666666667,0.25,2400
10.0,555.0,535390198665,999999997059,708823527327,7.0,6.0,1.0,0.0,514774774775,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1900.0,1900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200107365269,203171391799,117254881895,200069665108,822410275888,425089367703,128515266299,396396396396,126126126126,758620689655,241379310345,337964876033,0.05,0.7,-225793650794,-0.4,-125,0.5,-0.1,0.0,0.1,1600
9.0,474.0,608602149229,999999996403,802158270496,11.0,0.0,1.0,0.0,475949367089,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285752893655,199626191677,286153937993,71461079045,285723347081,542579860227,12237012987,632911392405,253164556962,714285714286,285714285714,357269119769,0.05,0.6,-338888888889,-1.0,-0.05,0.65,-0.5,0.15,0.5,1100
8.0,130.0,821705419987,999999987013,922077910103,7.0,4.0,0.0,0.0,454615384615,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1300.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222651331467,224457833431,222759575868,251465283321,681547842602,381986531987,152188552189,384615384615,769230769231,833333333333,166666666667,353939393939,333333333333,0.7,-0.4,-0.4,-0.4,0.25,0.2,0.25,0.2,1300
12.0,444.0,600917429814,999999996599,755102038248,9.0,8.0,23.0,0.0,481081081081,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,1600.0,997333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172244866157,625861061102,200003111559,205719579958,16132180359,462137609865,193188377279,518018018018,0.0,1.0,0.0,312897609637,0.1,0.7,0.0,0.0,0.0,454545454545,136363636364,454545454545,136363636364,819
9.0,280.0,576642333662,999999994475,685082869143,5.0,5.0,10.0,1.0,43925,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,8700.0,373333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333623202,244221673019,333340021609,333335160267,655777185591,490943267259,143688767373,0.05,107142857143,823529411765,176470588235,257251082251,0.1,0.5,-290476190476,-0.4,-714285714286,0.5,136363636364,0.0,136363636364,585
13.0,1024.0,428007889124,99999999848,557750759031,19.0,19.0,19.0,0.0,47783203125,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,315115789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200159703125,121858021602,200062361017,200013877247,818118384259,535241457572,290063884336,8203125,146484375,848484848485,151515151515,410137858174,0.1,1.0,-219444444444,-0.5,-0.05,0.0,0.0,0.5,0.0,536
12.0,238.0,621276593101,999999992308,823076916746,3.0,1.0,1.0,0.0,425630252101,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222224718084,417733875124,222226919479,222223897537,515598571366,455703463203,189318181818,546218487395,0.0,1.0,0.0,291258741259,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,834
9.0,1070.0,42155009412,999999998557,551226550431,22.0,20.0,20.0,0.0,465514018692,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,315115789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285772583686,386917807404,285754096882,285752625755,527354261964,513514364423,270670602125,757009345794,121495327103,86170212766,13829787234,412062957619,0.1,1.0,-215384615385,-0.5,-0.05,333333333333,0.25,166666666667,0.25,645
12.0,463.0,504347824991,999999996491,631578945152,1.0,1.0,4.0,0.0,436285097192,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222335097804,416822228072,222268916821,223333117136,516384058752,402304292929,113167839105,626349892009,172786177106,783783783784,216216216216,222137632482,333333333333,0.5,-189409722222,-0.4,-125,666666666667,333333333333,433333333333,333333333333,598
11.0,1005.0,431726907197,999999998466,556748465404,21.0,21.0,20.0,0.0,465572139303,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,315115789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222233013288,28294391254,222230780216,222229208774,650386787233,509792163619,273728465412,756218905473,149253731343,835164835165,164835164835,408075301891,0.1,1.0,-215,-0.5,-0.05,0.0,0.0,0.5,0.0,217
8.0,403.0,516042779369,999999995798,617647056228,3.0,3.0,1.0,0.0,408188585608,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,545.0,545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250053658776,333024070753,25003599444,2500542038,591961543546,518465543466,693956943957,496277915633,397022332506,555555555556,444444444444,280465367965,0.05,0.6,-172395833333,-0.4,-0.1,0.75,-125,0.25,125,3200
7.0,251.0,615702476795,999999993902,713414629796,1.0,1.0,1.0,1.0,480876494024,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224227137713,417899306778,22363714612,222266280498,515087636789,462730755834,-346482061999,278884462151,597609561753,318181818182,681818181818,178917748918,0.1,333333333333,-150925925926,-0.4,-0.05,375,-625,125,625,545
11.0,317.0,611464966206,999999995169,72946859551,7.0,6.0,1.0,0.0,523974763407,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,3300.0,1559.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000524682,40000130872,839996023599,400000694108,400032514367,374735449735,912698412698,378548895899,18927444795,666666666667,333333333333,316468253968,333333333333,0.8,-188888888889,-0.3,-125,483333333333,416666666667,166666666667,416666666667,1800
12.0,177.0,741379306084,999999991935,822580638528,4.0,3.0,1.0,0.0,505649717514,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1500.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239945607733,665006599659,225074383055,266240779048,222506222144,574358974359,236130536131,677966101695,112994350282,857142857143,142857142857,416919191919,333333333333,1.0,-166666666667,-0.2,-133333333333,0.5,0.5,0.0,0.5,1200
6.0,109.0,666666659933,999999982456,736842092336,3.0,2.0,1.0,0.0,473394495413,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,821.0,821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20315133163,473664666847,333412846932,333429205054,256499796324,593006993007,24020979021,917431192661,183486238532,833333333333,166666666667,322272727273,0.1,0.75,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,732
11.0,399.0,597989948246,99999999569,806034479284,8.0,0.0,1.0,0.0,457894736842,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285744314891,286595812323,485075401332,285726982603,429117887687,564637445887,10785646645,426065162907,225563909774,653846153846,346153846154,35841609371,0.1,1.0,-310185185185,-0.5,-0.1,0.0,0.0,0.5,0.0,1200
13.0,460.0,499999998884,999999996183,675572516505,4.0,4.0,1.0,0.0,446086956522,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,3500.0,236666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200349052402,201291299245,200032443197,20001650419,919831070097,514475108225,180384199134,369565217391,869565217391,809523809524,190476190476,373083778966,0.1,1.0,-260416666667,-0.5,-125,0.0,0.0,0.5,0.0,2800
9.0,443.0,467120180347,999999996226,588679243062,3.0,1.0,1.0,0.0,501354401806,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333381794163,333378249661,702038877811,197948152762,333369650442,419907407407,666666666667,38374717833,225733634312,62962962963,37037037037,335294117647,0.1,0.5,-0.28,-0.4,-0.2,0.0,0.0,0.5,0.0,495
8.0,218.0,662983421751,999999992,687999994496,14.0,3.0,11.0,0.0,443577981651,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,3900.0,3900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199267878972,247738781898,200965132477,512673525901,202232999808,521929824561,299122807018,550458715596,183486238532,0.75,0.25,536111111111,0.1,1.0,-2375,-0.25,-0.2,0.5,0.5,0.0,0.5,690
12.0,988.0,427983538654,999999998442,546728971111,19.0,19.0,20.0,0.0,46963562753,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,315115789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250006495972,479220626071,250005080271,251208876696,445657328635,521697460615,269174923015,748987854251,131578947368,850574712644,149425287356,414875687376,0.1,1.0,-213461538462,-0.5,-0.05,454545454545,136363636364,454545454545,136363636364,1300
6.0,374.0,640540538809,999999995475,828054294896,7.0,0.0,1.0,0.0,490909090909,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206645981241,146094706256,276025437839,250501692925,34618370537,398739495798,121796218487,374331550802,187165775401,666666666667,333333333333,360969387755,0.1,0.8,-130357142857,-0.2,-0.05,0.0,0.0,0.5,0.0,552
5.0,356.0,618233616472,999999995671,766233762917,3.0,3.0,12.0,1.0,447191011236,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2500.0,2100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456497309785,482185457166,20016938518,212964785694,200038159615,435975299211,176737967914,61797752809,140449438202,814814814815,185185185185,359417552145,333333333333,1.0,-372619047619,-0.7,-714285714286,454545454545,136363636364,454545454545,136363636364,631
9.0,1226.0,410172272018,999999998538,616959063425,10.0,10.0,1.0,1.0,439396411093,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,4700.0,349995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298454495618,193937146609,288381939346,718058371791,29320838104,408022359585,106608072917,228384991843,114192495922,666666666667,333333333333,39494047619,625,1.0,-257738095238,-1.0,-0.1,0.0,0.0,0.5,0.0,4800
10.0,1121.0,450678732624,999999998512,629464284778,15.0,11.0,1.0,0.0,479036574487,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,5400.0,327075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355364667144,3376506816,33636216808,862975130462,340871178557,497292490119,15961038961,561998215879,133809099019,807692307692,192307692308,372304679448,333333333333,1.0,-316666666667,-0.8,-0.15,0.0,0.0,0.5,0.0,851
12.0,288.0,589473682142,999999994048,726190471868,5.0,2.0,0.0,0.0,438194444444,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,504.0,421.75,0.0,17100.0,361666666667,0.0,201934615385,804380311355,3100.0,3100.0,3100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33832147931,343903328214,861913222964,333717520465,364925442366,449867724868,155555555556,416666666667,104166666667,0.8,0.2,363888888889,166666666667,1.0,-366666666667,-0.8,-0.1,0.0,0.0,0.5,0.0,755
10.0,414.0,606796115032,999999996094,777343746964,8.0,0.0,1.0,0.0,49806763285,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,504.0,408333333333,0.0,17100.0,351666666667,0.0,201934615385,728230311355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333338385304,333334797008,700025925019,199971648536,33335108214,343411290606,101736001126,289855072464,386473429952,428571428571,571428571429,299597763348,0.1,0.5,-176128472222,-0.7,-0.05,0.3,0.2,0.2,0.2,468
11.0,134.0,702290070975,999999988095,785714276361,4.0,2.0,9.0,0.0,44776119403,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,462.0,299833333333,0.0,17100.0,8810.0,0.0,231847619048,118456000887,727.0,727.0,727.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201638495784,120197075323,200013833947,200306737801,819607017924,406818181818,135795454545,223880597015,746268656716,0.75,0.25,412121212121,136363636364,0.8,-0.15,-0.15,-0.15,0.0,0.0,0.5,0.0,4600
11.0,281.0,610714283533,999999994012,766467061279,5.0,4.0,1.0,0.0,460854092527,4.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,593.0,461.0,0.0,17100.0,5725.0,0.0,201934615385,111402403846,951.0,951.0,951.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500047235712,524960378649,324006950269,510279152626,500000322485,434218460111,89925401979,462633451957,213523131673,684210526316,315789473684,322211122211,136363636364,0.5,-278472222222,-0.5,-0.05,0.0,0.0,0.5,0.0,1300
12.0,499.0,513026051076,999999996689,662251653436,14.0,1.0,1.0,0.0,508416833667,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1500.0,581.4,0.0,17100.0,3460.0,0.0,2193.25,884851996337,1300.0,1300.0,1300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202489704609,132822047281,120267101799,200923309735,706569549485,394949494949,915404040404,280561122244,100200400802,736842105263,263157894737,35854978355,0.1,0.5,-235,-0.5,-0.1,0.3,0.0,0.2,0.0,1200
9.0,268.0,477272725465,999999993939,587878784316,5.0,2.0,9.0,0.0,485820895522,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,761.0,407.5,0.0,17100.0,7690.0,0.0,215366666667,119115905649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20195715078,202392735159,96190442006,266746923583,596627645817,405909090909,102272727273,261194029851,746268656716,777777777778,222222222222,28538961039,136363636364,0.4,-0.3,-0.3,-0.3,0.0,0.0,0.5,0.0,1100
7.0,925.0,427947597786,999999998325,549413734423,20.0,20.0,20.0,0.0,467351351351,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,536.0,305.5,480.0,17100.0,11814.25,480.0,210277142857,153941721362,545.0,16000.0,315115789474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250001625678,328182232999,250004465292,250001076315,596817050272,503184096605,276370015949,778378378378,183783783784,808988764045,191011235955,422571548822,0.1,1.0,-198039215686,-0.5,-25,0.0,0.0,0.5,0.0,1500
10.0,261.0,548262546146,999999994819,595854919192,20.0,3.0,16.0,0.0,485057471264,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,761.0,531.0,0.0,17100.0,515714285714,0.0,1007826,139969230769,2700.0,2700.0,2700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180488871688,28601891345,285739762409,733243612819,290916479067,628888888889,941666666667,344827586207,229885057471,0.6,0.4,516666666667,0.25,1.0,-497916666667,-0.6,-1875,0.1,-0.1,0.4,0.1,2400
13.0,306.0,534653463582,999999994536,704918028935,3.0,2.0,1.0,0.0,457843137255,10.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,5700.0,1006875,0.0,17100.0,2436535,0.0,5700.0,180297293791,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,326236721842,275804959437,200048696795,200005312696,357952917772,395086580087,208311688312,490196078431,0.0,1.0,0.0,298582251082,625,0.8,0.0,0.0,0.0,666666666667,333333333333,166666666667,333333333333,1200
10.0,909.0,449612402603,999999998012,669980117952,3.0,2.0,1.0,1.0,434323432343,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,593.0,405.0,0.0,17100.0,4340.0,0.0,201934615385,713919230769,20900.0,20900.0,20900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400001561453,839895493422,400003321948,401039430291,400000752086,470415525518,175156631917,649064906491,2200220022,746835443038,253164556962,381027588231,625,1.0,-258263888889,-1.0,-25,0.4,0.1,0.1,0.1,1700
12.0,999.0,424089068397,999999998442,556074765489,21.0,20.0,20.0,0.0,473673673674,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,242.2,0.0,17100.0,122142857143,0.0,231847619048,146621043284,545.0,16000.0,315115789474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,289442274347,287908764349,2857226617,285914703008,88510115966,525368805951,310978649183,850850850851,12012012012,876288659794,123711340206,422460402343,0.1,1.0,-222916666667,-0.5,-0.05,0.8,0.4,0.3,0.4,1200
12.0,1011.0,41389728055,999999998403,546325877722,20.0,20.0,20.0,0.0,458259149357,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,238.0,0.0,17100.0,133142857143,0.0,231847619048,16455334142,545.0,16000.0,315115789474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,286513256421,193161071747,285721005487,285716229607,721043879101,509571785603,293015129201,761622156281,118694362018,865168539326,134831460674,419490920335,0.1,1.0,-222916666667,-0.5,-0.05,0.3,0.1,0.2,0.1,500
10.0,413.0,606435642063,999999996429,728571425969,6.0,1.0,13.0,0.0,470217917676,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,598.0,469333333333,0.0,17100.0,383333333333,0.0,195314444444,707240740741,527.0,527.0,527.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,333816683137,409319308462,333337516837,490631400795,33333870745,446548392084,156425865801,411622276029,121065375303,772727272727,227272727273,344652406417,333333333333,0.8,-408333333333,-0.7,-125,666666666667,333333333333,433333333333,333333333333,455
9.0,180.0,630057799826,999999988764,820224709885,1.0,1.0,0.0,0.0,436111111111,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,462.0,278833333333,0.0,17100.0,12400.0,0.0,2082425,151604068423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177198351986,289267440035,285859213373,285745662203,736714416452,3675,875,166666666667,111111111111,0.6,0.4,453333333333,0.16,0.6,-1625,-0.2,-125,0.0,0.0,0.5,0.0,1100
9.0,759.0,498666666002,999999997821,692810456007,17.0,9.0,1.0,0.0,465744400527,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,690.0,444.0,0.0,17100.0,349833333333,0.0,195314444444,649607407407,767.0,6800.0,2989.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,866360651468,33406729527,333525812558,333808153569,334992223926,601256840644,107640080046,408432147563,922266139657,815789473684,184210526316,28389540567,333333333333,0.7,-349404761905,-0.5,-0.2,0.0,0.0,0.5,0.0,459
13.0,1226.0,436196830328,999999998549,645863569454,26.0,0.0,1.0,0.0,450163132137,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,280.0,0.0,17100.0,8550.0,0.0,2339.52,10483102877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250310593235,250066410095,250421141262,250037431463,899916442394,462272437272,160164580165,554649265905,203915171289,731182795699,268817204301,369680417622,333333333333,1.0,-233428571429,-1.0,-714285714286,0.0,0.0,0.5,0.0,1400
6.0,241.0,659574465278,999999993151,815068487568,5.0,5.0,1.0,0.0,485062240664,5.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,598.0,469333333333,0.0,17100.0,4600.0,0.0,195314444444,848688888889,475.0,4400.0,269166666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400191411819,839602935216,400003212175,403770248127,400005775724,518181818182,136631016043,331950207469,124481327801,727272727273,272727272727,318465909091,0.1,0.5,-130555555556,-166666666667,-0.1,0.0,0.0,0.5,0.0,6400
9.0,168.0,778481007731,999999990385,865384607064,6.0,4.0,11.0,0.0,467857142857,9.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,572.0,0.0,17100.0,3110.0,0.0,154254,831510493827,6600.0,6600.0,6600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230854777817,223204981688,223810449394,909619491209,22593487901,637719298246,879824561404,714285714286,47619047619,0.6,0.4,492361111111,0.1,1.0,-502083333333,-1.0,-0.15,1.0,-1.0,0.5,1.0,4800
10.0,1121.0,418099547133,999999998584,562322945379,20.0,20.0,19.0,0.0,460927743087,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,462.0,279125,1300.0,17100.0,13950.0,726.6,2339.52,17773305987,545.0,16000.0,315115789474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250269212234,173139647164,250104982305,250023016667,751820631715,522507090611,226224623078,731489741302,223015165031,766355140187,233644859813,429110442403,0.1,1.0,-295666666667,-0.8,-0.05,0.2,-0.1,0.3,0.1,695
7.0,1174.0,457903779675,999999998569,653791129251,32.0,0.0,1.0,0.0,463798977853,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,761.0,517.0,0.0,17100.0,3932625,0.0,4151.0,858143055556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148105206628,158203278391,250936016712,643597124439,25000788871,460383895532,47830195966,383304940375,281090289608,576923076923,423076923077,376352813853,625,1.0,-349831649832,-1.0,-75,0.0,0.0,0.5,0.0,341
7.0,376.0,569014082904,999999995708,686695276023,3.0,2.0,0.0,11.0,445744680851,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1200.0,675.0,0.0,17100.0,405555555556,0.0,542857142857,108444620811,1100.0,1100.0,1100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,222728096346,910828408152,222400002514,224325728406,222262091216,484895833333,219791666667,478723404255,531914893617,0.9,0.1,452314814815,0.1,0.8,-283333333333,-0.4,-166666666667,0.1,0.0,0.4,0.0,1900
9.0,142.0,714285709184,999999986301,917808206605,3.0,2.0,0.0,1.0,454225352113,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2100.0,937.6,0.0,17100.0,986666666667,0.0,856666666667,349273042328,2500.0,2500.0,2500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,333868203662,337408154843,333514964902,866183474806,333373928528,489583333333,208333333333,422535211268,281690140845,0.6,0.4,341666666667,0.1,0.5,-48125,-1.0,-0.3,54375,-25625,4375,25625,1200
9.0,825.0,438036809278,999999998138,556797019447,23.0,21.0,19.0,0.0,473696969697,10.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1200.0,482166666667,0.0,17100.0,9560.0,0.0,542857142857,177537196392,545.0,16000.0,315115789474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200548563644,520756024331,200194211264,119150878594,320018819584,524538239538,302715969216,872727272727,169696969697,837209302326,162790697674,430408850409,0.1,1.0,-210119047619,-0.5,-0.05,0.5,0.25,0.0,0.25,450
